,GeneID,JobType,ResourceKey,faultid,CalloutDateTime,StoreKey,Longitude,Latitude,Priority,KPITargetDate,EstimatedJobDuration,HoursToTarget,BenchMarkName,KPIAchieved,JobCount
1790,380,Response,1653,5710485,2018-07-10 14:29:00.000,4139,146.739,-19.2885,Medium,2018-07-12 14:29:00.000,1,-307,2018_07_25_095100,1,9
1791,381,Response,1653,5711288,2018-07-11 08:49:00.000,3344,146.760704,-19.297871,High,2018-07-11 12:49:00.000,1,-333,2018_07_25_095100,1,9
1792,382,Response,1653,5711337,2018-07-11 09:06:00.000,3344,146.760704,-19.297871,Medium,2018-07-13 09:06:00.000,1,-288,2018_07_25_095100,1,9
1793,383,Response,1653,5711956,2018-07-11 13:06:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 13:06:00.000,1,-284,2018_07_25_095100,1,9
1794,384,Response,1653,5712105,2018-07-11 14:00:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 14:00:00.000,1,-283,2018_07_25_095100,1,9
1795,385,Response,1653,5712297,2018-07-11 15:24:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 15:24:00.000,1,-282,2018_07_25_095100,1,9
1796,386,Response,1653,5714432,2018-07-13 08:02:00.000,5337,146.6749974,-19.1995716,Medium,2018-07-17 08:02:00.000,1,-193,2018_07_25_095100,0,9
1797,387,Response,1653,5714797,2018-07-13 09:23:00.000,4139,146.739,-19.2885,Medium,2018-07-17 09:23:00.000,1,-192,2018_07_25_095100,1,9
1798,388,Response,1653,5715117,2018-07-13 14:41:00.000,4139,146.739,-19.2885,Low,2018-07-24 14:41:00.000,1,-19,2018_07_25_095100,1,9
1799,389,Response,1653,5716750,2018-07-17 13:26:00.000,4075,146.6786,-19.2493,Medium,2018-07-19 13:26:00.000,1,-140,2018_07_25_095100,1,9
1800,390,Response,1653,5717824,2018-07-16 09:17:00.000,3358,146.727593,-19.317331,Medium,2018-07-18 09:17:00.000,1,-168,2018_07_25_095100,1,9
1801,391,Response,1653,5718588,2018-07-16 13:14:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-18 13:14:00.000,1,-164,2018_07_25_095100,1,9
1802,392,Response,1653,5718592,2018-07-16 13:14:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-18 13:14:00.000,1,-164,2018_07_25_095100,1,9
1803,393,Response,1653,5720406,2018-07-17 12:10:00.000,3357,146.794952,-19.292549,Medium,2018-07-19 12:10:00.000,1,-141,2018_07_25_095100,1,9
1804,394,Response,1653,5720410,2018-07-17 12:12:00.000,3357,146.794952,-19.292549,Medium,2018-07-19 12:12:00.000,1,-141,2018_07_25_095100,1,9
1805,395,Response,1653,5720884,2018-07-17 15:17:00.000,2969,146.150727,-18.651493,Medium,2018-07-19 15:17:00.000,1,-138,2018_07_25_095100,0,9
1806,396,Response,1653,5721363,2018-07-18 05:15:00.000,3358,146.727593,-19.317331,Medium,2018-07-20 07:30:00.000,1,-122,2018_07_25_095100,1,9
1807,397,Response,1653,5721771,2018-07-18 10:03:00.000,4139,146.739,-19.2885,Medium,2018-07-20 10:03:00.000,1,-119,2018_07_25_095100,1,9
1808,398,Response,1653,5723843,2018-07-19 11:10:00.000,3357,146.794952,-19.292549,Medium,2018-07-23 11:10:00.000,1,-46,2018_07_25_095100,0,9
1809,399,Response,1653,5728832,2018-07-23 11:34:00.000,4139,146.739,-19.2885,Medium,2018-07-25 11:34:00.000,1,2,2018_07_25_095100,0,9
1810,400,Response,1653,5729474,2018-07-24 08:02:00.000,2969,146.150727,-18.651493,Medium,2018-07-26 08:02:00.000,1,23,2018_07_25_095100,1,9
1811,401,Response,1653,5730687,2018-07-24 11:10:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-26 11:10:00.000,1,26,2018_07_25_095100,1,9
1812,402,Response,1653,5730853,2018-07-24 12:07:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-26 12:07:00.000,1,27,2018_07_25_095100,1,9
1813,403,Response,1653,5731777,2018-07-25 08:01:00.000,3344,146.760704,-19.297871,Medium,2018-07-27 08:01:00.000,1,47,2018_07_25_095100,1,9
1814,404,Response,1653,5732252,2018-07-25 09:48:00.000,2969,146.150727,-18.651493,Medium,2018-07-27 09:48:00.000,1,48,2018_07_25_095100,1,9
1815,405,Response,1653,5732261,2018-07-25 09:51:00.000,2969,146.150727,-18.651493,Medium,2018-07-27 09:51:00.000,1,48,2018_07_25_095100,1,9
1816,0,Current Location,1653,0,2099-12-31 00:00:00.000,0,146.150727,-18.651493,Low,2099-12-31 00:00:00.000,0,0,2018_07_25_100544,0,9
1817,2,PPM,1653,966890,2018-04-26 12:24:45.700,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100544,1,9
1818,4,PPM,1653,982852,2018-05-17 14:36:48.810,1148,146.761557,-19.301663,Low,2018-07-04 23:59:59.000,1,-491,2018_07_25_100544,1,9
1819,21,PPM,1653,998705,2018-05-25 08:54:16.620,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100544,1,9
1820,22,PPM,1653,966891,2018-05-28 09:12:10.150,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100544,1,9
1821,26,PPM,1653,1074386,2018-06-19 14:41:24.310,5337,146.6749974,-19.1995716,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100544,1,9
1822,27,PPM,1653,1054626,2018-06-19 14:49:08.450,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100544,1,9
1823,28,PPM,1653,1058362,2018-06-19 14:59:43.150,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100544,1,9
1824,29,PPM,1653,1060715,2018-06-19 15:12:22.720,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100544,1,9
1825,30,PPM,1653,1060860,2018-06-19 15:13:14.230,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100544,1,9
1826,31,PPM,1653,1060872,2018-06-19 15:13:19.010,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100544,1,9
1827,32,PPM,1653,1018309,2018-06-25 09:35:29.320,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100544,1,9
1828,34,PPM,1653,1020691,2018-06-25 10:02:40.860,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100544,1,9
1829,35,PPM,1653,1022461,2018-06-25 10:37:51.290,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100544,1,9
1830,36,PPM,1653,1022617,2018-06-25 10:41:12.350,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100544,1,9
1831,37,PPM,1653,1022629,2018-06-25 10:41:20.540,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100544,1,9
1832,48,PPM,1653,1022618,2018-07-25 10:05:44.470,3344,146.760704,-19.297871,Low,2018-09-05 23:59:59.000,1,1021,2018_07_25_100544,1,9
1833,298,Response,1653,5623489,2018-05-14 11:18:00.000,2969,146.150727,-18.651493,Medium,2018-05-16 11:18:00.000,1,-1679,2018_07_25_100544,0,9
1834,317,Response,1653,5640365,2018-05-24 12:29:00.000,4139,146.739,-19.2885,Medium,2018-05-28 12:29:00.000,1,-1390,2018_07_25_100544,0,9
1835,351,Response,1653,5675289,2018-06-18 09:35:00.000,5337,146.6749974,-19.1995716,Medium,2018-06-20 09:35:00.000,1,-841,2018_07_25_100544,0,9
1836,371,Response,1653,5693819,2018-06-29 11:04:00.000,2969,146.150727,-18.651493,Medium,2018-07-03 11:04:00.000,1,-527,2018_07_25_100544,0,9
1837,372,Response,1653,5699205,2018-07-03 10:26:00.000,4139,146.739,-19.2885,Medium,2018-07-05 10:26:00.000,1,-480,2018_07_25_100544,0,9
1838,373,Response,1653,5699254,2018-07-03 10:39:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-05 10:39:00.000,1,-480,2018_07_25_100544,0,9
1839,374,Response,1653,5699742,2018-07-03 13:29:00.000,3344,146.760704,-19.297871,Medium,2018-07-05 13:29:00.000,1,-477,2018_07_25_100544,1,9
1840,375,Response,1653,5701179,2018-07-04 10:38:00.000,5337,146.6749974,-19.1995716,Low,2018-07-13 10:38:00.000,1,-288,2018_07_25_100544,0,9
1841,376,Response,1653,5701663,2018-07-04 14:06:00.000,3358,146.727593,-19.317331,Medium,2018-07-06 14:06:00.000,1,-452,2018_07_25_100544,1,9
1842,377,Response,1653,5703314,2018-07-05 13:17:00.000,3344,146.760704,-19.297871,Medium,2018-07-09 13:17:00.000,1,-381,2018_07_25_100544,1,9
1843,378,Response,1653,5704299,2018-07-06 08:12:00.000,4075,146.6786,-19.2493,Medium,2018-07-10 08:12:00.000,1,-362,2018_07_25_100544,1,9
1844,379,Response,1653,5708018,2018-07-10 08:25:00.000,3357,146.794952,-19.292549,Medium,2018-07-12 08:25:00.000,1,-314,2018_07_25_100544,1,9
1845,381,Response,1653,5710124,2018-07-10 12:14:00.000,4139,146.739,-19.2885,Medium,2018-07-12 12:14:00.000,1,-310,2018_07_25_100544,1,9
1846,382,Response,1653,5710485,2018-07-10 14:29:00.000,4139,146.739,-19.2885,Medium,2018-07-12 14:29:00.000,1,-308,2018_07_25_100544,1,9
1847,383,Response,1653,5711288,2018-07-11 08:49:00.000,3344,146.760704,-19.297871,High,2018-07-11 12:49:00.000,1,-334,2018_07_25_100544,1,9
1848,384,Response,1653,5711337,2018-07-11 09:06:00.000,3344,146.760704,-19.297871,Medium,2018-07-13 09:06:00.000,1,-289,2018_07_25_100544,1,9
1849,385,Response,1653,5711956,2018-07-11 13:06:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 13:06:00.000,1,-285,2018_07_25_100544,1,9
1850,386,Response,1653,5712105,2018-07-11 14:00:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 14:00:00.000,1,-284,2018_07_25_100544,1,9
1851,387,Response,1653,5712297,2018-07-11 15:24:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 15:24:00.000,1,-283,2018_07_25_100544,1,9
1852,388,Response,1653,5714432,2018-07-13 08:02:00.000,5337,146.6749974,-19.1995716,Medium,2018-07-17 08:02:00.000,1,-194,2018_07_25_100544,0,9
1853,389,Response,1653,5714797,2018-07-13 09:23:00.000,4139,146.739,-19.2885,Medium,2018-07-17 09:23:00.000,1,-193,2018_07_25_100544,1,9
1854,390,Response,1653,5715117,2018-07-13 14:41:00.000,4139,146.739,-19.2885,Low,2018-07-24 14:41:00.000,1,-20,2018_07_25_100544,1,9
1855,391,Response,1653,5716750,2018-07-17 13:26:00.000,4075,146.6786,-19.2493,Medium,2018-07-19 13:26:00.000,1,-141,2018_07_25_100544,1,9
1856,392,Response,1653,5717824,2018-07-16 09:17:00.000,3358,146.727593,-19.317331,Medium,2018-07-18 09:17:00.000,1,-169,2018_07_25_100544,1,9
1857,393,Response,1653,5718588,2018-07-16 13:14:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-18 13:14:00.000,1,-165,2018_07_25_100544,1,9
1858,394,Response,1653,5718592,2018-07-16 13:14:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-18 13:14:00.000,1,-165,2018_07_25_100544,1,9
1859,395,Response,1653,5720406,2018-07-17 12:10:00.000,3357,146.794952,-19.292549,Medium,2018-07-19 12:10:00.000,1,-142,2018_07_25_100544,1,9
1860,396,Response,1653,5720410,2018-07-17 12:12:00.000,3357,146.794952,-19.292549,Medium,2018-07-19 12:12:00.000,1,-142,2018_07_25_100544,1,9
1861,397,Response,1653,5720884,2018-07-17 15:17:00.000,2969,146.150727,-18.651493,Medium,2018-07-19 15:17:00.000,1,-139,2018_07_25_100544,0,9
1862,398,Response,1653,5721363,2018-07-18 05:15:00.000,3358,146.727593,-19.317331,Medium,2018-07-20 07:30:00.000,1,-123,2018_07_25_100544,1,9
1863,399,Response,1653,5721771,2018-07-18 10:03:00.000,4139,146.739,-19.2885,Medium,2018-07-20 10:03:00.000,1,-120,2018_07_25_100544,1,9
1864,400,Response,1653,5723843,2018-07-19 11:10:00.000,3357,146.794952,-19.292549,Medium,2018-07-23 11:10:00.000,1,-47,2018_07_25_100544,0,9
1865,401,Response,1653,5728832,2018-07-23 11:34:00.000,4139,146.739,-19.2885,Medium,2018-07-25 11:34:00.000,1,1,2018_07_25_100544,0,9
1866,402,Response,1653,5729474,2018-07-24 08:02:00.000,2969,146.150727,-18.651493,Medium,2018-07-26 08:02:00.000,1,22,2018_07_25_100544,1,9
1867,403,Response,1653,5730687,2018-07-24 11:10:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-26 11:10:00.000,1,25,2018_07_25_100544,1,9
1868,404,Response,1653,5730853,2018-07-24 12:07:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-26 12:07:00.000,1,26,2018_07_25_100544,1,9
1869,405,Response,1653,5731777,2018-07-25 08:01:00.000,3344,146.760704,-19.297871,Medium,2018-07-27 08:01:00.000,1,46,2018_07_25_100544,1,9
1870,406,Response,1653,5732252,2018-07-25 09:48:00.000,2969,146.150727,-18.651493,Medium,2018-07-27 09:48:00.000,1,47,2018_07_25_100544,1,9
1871,407,Response,1653,5732261,2018-07-25 09:51:00.000,2969,146.150727,-18.651493,Medium,2018-07-27 09:51:00.000,1,47,2018_07_25_100544,1,9
1872,0,Current Location,1653,0,2099-12-31 00:00:00.000,0,146.150727,-18.651493,Low,2099-12-31 00:00:00.000,0,0,2018_07_25_100800,0,9
1873,2,PPM,1653,966890,2018-04-26 12:24:45.700,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100800,1,9
1874,4,PPM,1653,982852,2018-05-17 14:36:48.810,1148,146.761557,-19.301663,Low,2018-07-04 23:59:59.000,1,-491,2018_07_25_100800,1,9
1875,21,PPM,1653,998705,2018-05-25 08:54:16.620,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100800,1,9
1876,22,PPM,1653,966891,2018-05-28 09:12:10.150,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100800,1,9
1877,26,PPM,1653,1074386,2018-06-19 14:41:24.310,5337,146.6749974,-19.1995716,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100800,1,9
1878,27,PPM,1653,1054626,2018-06-19 14:49:08.450,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100800,1,9
1879,28,PPM,1653,1058362,2018-06-19 14:59:43.150,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100800,1,9
1880,29,PPM,1653,1060715,2018-06-19 15:12:22.720,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100800,1,9
1881,30,PPM,1653,1060860,2018-06-19 15:13:14.230,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100800,1,9
1882,31,PPM,1653,1060872,2018-06-19 15:13:19.010,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100800,1,9
1883,32,PPM,1653,1018309,2018-06-25 09:35:29.320,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100800,1,9
1884,34,PPM,1653,1020691,2018-06-25 10:02:40.860,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100800,1,9
1885,35,PPM,1653,1022461,2018-06-25 10:37:51.290,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100800,1,9
1886,36,PPM,1653,1022617,2018-06-25 10:41:12.350,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100800,1,9
1887,37,PPM,1653,1022629,2018-06-25 10:41:20.540,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_100800,1,9
1888,48,PPM,1653,1022618,2018-07-25 10:05:44.470,3344,146.760704,-19.297871,Low,2018-09-05 23:59:59.000,1,1021,2018_07_25_100800,1,9
1889,300,Response,1653,5623489,2018-05-14 11:18:00.000,2969,146.150727,-18.651493,Medium,2018-05-16 11:18:00.000,1,-1679,2018_07_25_100800,0,9
1890,319,Response,1653,5640365,2018-05-24 12:29:00.000,4139,146.739,-19.2885,Medium,2018-05-28 12:29:00.000,1,-1390,2018_07_25_100800,0,9
1891,353,Response,1653,5675289,2018-06-18 09:35:00.000,5337,146.6749974,-19.1995716,Medium,2018-06-20 09:35:00.000,1,-841,2018_07_25_100800,0,9
1892,373,Response,1653,5693819,2018-06-29 11:04:00.000,2969,146.150727,-18.651493,Medium,2018-07-03 11:04:00.000,1,-527,2018_07_25_100800,0,9
1893,374,Response,1653,5699205,2018-07-03 10:26:00.000,4139,146.739,-19.2885,Medium,2018-07-05 10:26:00.000,1,-480,2018_07_25_100800,0,9
1894,375,Response,1653,5699254,2018-07-03 10:39:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-05 10:39:00.000,1,-480,2018_07_25_100800,0,9
1895,376,Response,1653,5699742,2018-07-03 13:29:00.000,3344,146.760704,-19.297871,Medium,2018-07-05 13:29:00.000,1,-477,2018_07_25_100800,1,9
1896,377,Response,1653,5701179,2018-07-04 10:38:00.000,5337,146.6749974,-19.1995716,Low,2018-07-13 10:38:00.000,1,-288,2018_07_25_100800,0,9
1897,378,Response,1653,5701663,2018-07-04 14:06:00.000,3358,146.727593,-19.317331,Medium,2018-07-06 14:06:00.000,1,-452,2018_07_25_100800,1,9
1898,379,Response,1653,5703314,2018-07-05 13:17:00.000,3344,146.760704,-19.297871,Medium,2018-07-09 13:17:00.000,1,-381,2018_07_25_100800,1,9
1899,380,Response,1653,5704299,2018-07-06 08:12:00.000,4075,146.6786,-19.2493,Medium,2018-07-10 08:12:00.000,1,-362,2018_07_25_100800,1,9
1900,381,Response,1653,5708018,2018-07-10 08:25:00.000,3357,146.794952,-19.292549,Medium,2018-07-12 08:25:00.000,1,-314,2018_07_25_100800,1,9
1901,383,Response,1653,5710124,2018-07-10 12:14:00.000,4139,146.739,-19.2885,Medium,2018-07-12 12:14:00.000,1,-310,2018_07_25_100800,1,9
1902,384,Response,1653,5710485,2018-07-10 14:29:00.000,4139,146.739,-19.2885,Medium,2018-07-12 14:29:00.000,1,-308,2018_07_25_100800,1,9
1903,385,Response,1653,5711288,2018-07-11 08:49:00.000,3344,146.760704,-19.297871,High,2018-07-11 12:49:00.000,1,-334,2018_07_25_100800,1,9
1904,386,Response,1653,5711337,2018-07-11 09:06:00.000,3344,146.760704,-19.297871,Medium,2018-07-13 09:06:00.000,1,-289,2018_07_25_100800,1,9
1905,387,Response,1653,5711956,2018-07-11 13:06:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 13:06:00.000,1,-285,2018_07_25_100800,1,9
1906,388,Response,1653,5712105,2018-07-11 14:00:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 14:00:00.000,1,-284,2018_07_25_100800,1,9
1907,389,Response,1653,5712297,2018-07-11 15:24:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-13 15:24:00.000,1,-283,2018_07_25_100800,1,9
1908,390,Response,1653,5714432,2018-07-13 08:02:00.000,5337,146.6749974,-19.1995716,Medium,2018-07-17 08:02:00.000,1,-194,2018_07_25_100800,0,9
1909,391,Response,1653,5714797,2018-07-13 09:23:00.000,4139,146.739,-19.2885,Medium,2018-07-17 09:23:00.000,1,-193,2018_07_25_100800,1,9
1910,392,Response,1653,5715117,2018-07-13 14:41:00.000,4139,146.739,-19.2885,Low,2018-07-24 14:41:00.000,1,-20,2018_07_25_100800,1,9
1911,393,Response,1653,5716750,2018-07-17 13:26:00.000,4075,146.6786,-19.2493,Medium,2018-07-19 13:26:00.000,1,-141,2018_07_25_100800,1,9
1912,394,Response,1653,5717824,2018-07-16 09:17:00.000,3358,146.727593,-19.317331,Medium,2018-07-18 09:17:00.000,1,-169,2018_07_25_100800,1,9
1913,395,Response,1653,5718588,2018-07-16 13:14:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-18 13:14:00.000,1,-165,2018_07_25_100800,1,9
1914,396,Response,1653,5718592,2018-07-16 13:14:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-18 13:14:00.000,1,-165,2018_07_25_100800,1,9
1915,397,Response,1653,5720406,2018-07-17 12:10:00.000,3357,146.794952,-19.292549,Medium,2018-07-19 12:10:00.000,1,-142,2018_07_25_100800,1,9
1916,398,Response,1653,5720410,2018-07-17 12:12:00.000,3357,146.794952,-19.292549,Medium,2018-07-19 12:12:00.000,1,-142,2018_07_25_100800,1,9
1917,399,Response,1653,5720884,2018-07-17 15:17:00.000,2969,146.150727,-18.651493,Medium,2018-07-19 15:17:00.000,1,-139,2018_07_25_100800,0,9
1918,400,Response,1653,5721363,2018-07-18 05:15:00.000,3358,146.727593,-19.317331,Medium,2018-07-20 07:30:00.000,1,-123,2018_07_25_100800,1,9
1919,401,Response,1653,5721771,2018-07-18 10:03:00.000,4139,146.739,-19.2885,Medium,2018-07-20 10:03:00.000,1,-120,2018_07_25_100800,1,9
1920,402,Response,1653,5723843,2018-07-19 11:10:00.000,3357,146.794952,-19.292549,Medium,2018-07-23 11:10:00.000,1,-47,2018_07_25_100800,0,9
1921,403,Response,1653,5728832,2018-07-23 11:34:00.000,4139,146.739,-19.2885,Medium,2018-07-25 11:34:00.000,1,1,2018_07_25_100800,0,9
1922,404,Response,1653,5729474,2018-07-24 08:02:00.000,2969,146.150727,-18.651493,Medium,2018-07-26 08:02:00.000,1,22,2018_07_25_100800,1,9
1923,405,Response,1653,5730687,2018-07-24 11:10:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-26 11:10:00.000,1,25,2018_07_25_100800,1,9
1924,406,Response,1653,5730853,2018-07-24 12:07:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-26 12:07:00.000,1,26,2018_07_25_100800,1,9
1925,407,Response,1653,5731777,2018-07-25 08:01:00.000,3344,146.760704,-19.297871,Medium,2018-07-27 08:01:00.000,1,46,2018_07_25_100800,1,9
1926,408,Response,1653,5732252,2018-07-25 09:48:00.000,2969,146.150727,-18.651493,Medium,2018-07-27 09:48:00.000,1,47,2018_07_25_100800,1,9
1927,409,Response,1653,5732261,2018-07-25 09:51:00.000,2969,146.150727,-18.651493,Medium,2018-07-27 09:51:00.000,1,47,2018_07_25_100800,1,9
1928,410,Response,1653,5732307,2018-07-25 10:08:00.000,3344,146.760704,-19.297871,Low,2018-08-03 10:08:00.000,1,216,2018_07_25_100800,1,9
1929,0,Current Location,1653,0,2099-12-31 00:00:00.000,0,146.150727,-18.651493,Low,2099-12-31 00:00:00.000,0,0,2018_07_25_102700,0,9
1930,2,PPM,1653,966890,2018-04-26 12:24:45.700,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_102700,1,9
1931,4,PPM,1653,982852,2018-05-17 14:36:48.810,1148,146.761557,-19.301663,Low,2018-07-04 23:59:59.000,1,-491,2018_07_25_102700,1,9
1932,21,PPM,1653,998705,2018-05-25 08:54:16.620,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_102700,1,9
1933,22,PPM,1653,966891,2018-05-28 09:12:10.150,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_102700,1,9
1934,26,PPM,1653,1074386,2018-06-19 14:41:24.310,5337,146.6749974,-19.1995716,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_102700,1,9
1935,27,PPM,1653,1054626,2018-06-19 14:49:08.450,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_102700,1,9
1936,28,PPM,1653,1058362,2018-06-19 14:59:43.150,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_102700,1,9
1937,29,PPM,1653,1060715,2018-06-19 15:12:22.720,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_102700,1,9
1938,30,PPM,1653,1060860,2018-06-19 15:13:14.230,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_102700,1,9
1939,31,PPM,1653,1060872,2018-06-19 15:13:19.010,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_102700,1,9
1940,32,PPM,1653,1018309,2018-06-25 09:35:29.320,2969,146.150727,-18.651493,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_102700,1,9
1941,34,PPM,1653,1020691,2018-06-25 10:02:40.860,3321,146.8110675,-19.2477814,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_102700,1,9
1942,35,PPM,1653,1022461,2018-06-25 10:37:51.290,4139,146.739,-19.2885,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_102700,1,9
1943,36,PPM,1653,1022617,2018-06-25 10:41:12.350,3344,146.760704,-19.297871,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_102700,1,9
1944,37,PPM,1653,1022629,2018-06-25 10:41:20.540,3357,146.794952,-19.292549,Low,2018-08-03 23:59:59.000,1,229,2018_07_25_102700,1,9
1945,48,PPM,1653,1022618,2018-07-25 10:05:44.470,3344,146.760704,-19.297871,Low,2018-09-05 23:59:59.000,1,1021,2018_07_25_102700,1,9
1946,300,Response,1653,5623489,2018-05-14 11:18:00.000,2969,146.150727,-18.651493,Medium,2018-05-16 11:18:00.000,1,-1679,2018_07_25_102700,0,9
1947,319,Response,1653,5640365,2018-05-24 12:29:00.000,4139,146.739,-19.2885,Medium,2018-05-28 12:29:00.000,1,-1390,2018_07_25_102700,0,9
1948,353,Response,1653,5675289,2018-06-18 09:35:00.000,5337,146.6749974,-19.1995716,Medium,2018-06-20 09:35:00.000,1,-841,2018_07_25_102700,0,9
1949,373,Response,1653,5693819,2018-06-29 11:04:00.000,2969,146.150727,-18.651493,Medium,2018-07-03 11:04:00.000,1,-527,2018_07_25_102700,0,9
1950,374,Response,1653,5699205,2018-07-03 10:26:00.000,4139,146.739,-19.2885,Medium,2018-07-05 10:26:00.000,1,-480,2018_07_25_102700,0,9
1951,375,Response,1653,5699254,2018-07-03 10:39:00.000,3321,146.8110675,-19.2477814,Medium,2018-07-05 10:39:00.000,1,-480,2018_07_25_102700,0,9
1952,376,Response,1653,5699742,2018-07-03 13:29:00.000,3344,146.760704,-19.297871,Medium,2018-07-05 13:29:00.000,1,-477,2018_07_25_102700,1,9
1953,377,Response,1653,5701179,2018-07-04 10:38:00.000,5337,146.6749974,-19.1995716,Low,2018-07-13 10:38:00.000,1,-288,2018_07_25_102700,0,9
1954,378,Response,1653,5701663,2018-07-04 14:06:00.000,3358,146.727593,-19.317331,Medium,2018-07-06 14:06:00.000,1,-452,2018_07_25_102700,1,9
1955,379,Response,1653,5703314,2018-07-05 13:17:00.000,3344,146.760704,-19.297871,Medium,2018-07-09 13:17:00.000,1,-381,2018_07_25_102700,1,9
1956,380,Response,1653,5704299,2018-07-06 08:12:00.000,4075,146.6786,-19.2493,Medium,2018-07-10 08:12:00.000,1,-362,2018_07_25_102700,1,9
1957,381,Response,1653,5708018,2018-07-10 08:25:00.000,3357,146.794952,-19.292549,Medium,2018-07-12 08:25:00.000,1,-314,2018_07_25_102700,1,9
1958,383,Response,1653,5710124,2018-07-10 12:14:00.000,4139,146.739,-19.2885,Medium,2018-07-12 12:14:00.000,1,-310,2018_07_25_102700,1,9
1959,384,Response,1653,5710485,2018-07-10 14:29:00.000,4139,146.739,-19.2885,Medium,2018-07-12 14:29:00.000,1,-308,2018_07_25_102700,1,9
